,canonical_smiles,ic50_nm,pic50
547,Cc1ccc(C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1C,1862.09,5.7299993321845495
549,Cc1cccc(C(=O)N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c1,15488.17,4.809999893141522
550,Cc1cccc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)c1,9332.54,5.030000139977383
551,Cc1ccc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)cc1,3090.3,5.509999358109048
552,Cc1ccc(C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,6309.57,5.200000237109354
553,Cc1ccc(C(=O)N2CCN(c3ccccc3)CC2)cc1,16595.87,4.779999975777493
554,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,38904.51,4.41000005022751
555,O=C(CC1OC(=O)c2ccccc21)c1cccs1,4800.656605935779,5.318699358284305
556,O=C(CC1OC(=O)c2ccccc21)c1ccco1,3343.92932337035,5.475742910298401
557,O=C(CC1OC(=O)c2ccccc21)c1ccccc1O,11182.847003742525,4.951447616788445
558,O=C(CC1OC(=O)c2ccccc21)c1ccc(O)cc1,10698.256966913683,4.970686974774115
559,O=C(CC1OC(=O)c2ccccc21)c1ccc([N+](=O)[O-])cc1,8208.136820221618,5.085755412981281
560,COc1ccc(C(=O)CC2OC(=O)c3ccccc32)cc1,7934.961653589331,5.100455167670922
561,O=C(CC1OC(=O)c2ccccc21)c1ccc(Cl)cc1,3383.1623150596056,5.470677165427015
562,O=C(CC1OC(=O)c2ccccc21)c1ccc(Br)cc1,2808.2677819213986,5.551561482487411
563,Cc1ccc(C(=O)CC2OC(=O)c3ccccc32)cc1,9237.840598431821,5.034429535899683
564,O=C(CC1OC(=O)c2ccccc21)c1ccccc1,10425.3792578557,4.981908137160154
565,CC(C)(C)C(=O)SCCOP(=O)(CC(=O)N1CC[C@H](n2cnc3c(=O)[nH]c(N)nc32)C1)OCCSC(=O)C(C)(C)C,5000.0,5.301029995663981
566,CCOC(=O)[C@H](Cc1ccccc1)NP(=O)(COCC(COCP(=O)(N[C@@H](Cc1ccccc1)C(=O)OCC)N[C@@H](Cc1ccccc1)C(=O)OCC)Cn1cnc2c(=O)[nH]cnc21)N[C@@H](Cc1ccccc1)C(=O)OCC,5000.0,5.301029995663981
567,CCOC(=O)[C@H](Cc1ccccc1)NP(=O)(CCOCC(Cn1cnc2c(=O)[nH]c(N)nc21)OCCP(=O)(N[C@@H](Cc1ccccc1)C(=O)OCC)N[C@@H](Cc1ccccc1)C(=O)OCC)N[C@@H](Cc1ccccc1)C(=O)OCC,5000.0,5.301029995663981
568,CCOC(=O)[C@H](Cc1ccccc1)NP(=O)(COCC(COCP(=O)(N[C@@H](Cc1ccccc1)C(=O)OCC)N[C@@H](Cc1ccccc1)C(=O)OCC)Cn1cnc2c(=O)[nH]c(N)nc21)N[C@@H](Cc1ccccc1)C(=O)OCC,5000.0,5.301029995663981
569,C[C@@H]1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]1(O)CC/C(=C/CO)CO,30199.842837552584,4.519995317140905
570,C=C[C@](C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@H]2CC[C@@]1(C)O,19286.496859056224,4.714746649128724
571,C[C@@H]1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@]1(CO[C@H](O)C1)O2,17209.88932955853,4.764221922450858
572,C[C@@H]1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]1(O)CCC1=CCOC1=O,15664.346138364228,4.805087728738036
573,CCOC(=O)/N=N/C(=O)Nc1ccc(C)cc1,11562.51195572238,4.936947805188991
574,O=C(/N=N/c1ccc(C(F)(F)F)cc1)Nc1ccccc1,818.4199039720646,6.08702381712566
575,O=C(/N=N/c1ccc([N+](=O)[O-])cc1)Nc1ccccc1,10175.8384890915,4.992429794762975
577,O=C(/N=N/C(=O)Nc1ccc(F)cc1F)NCc1cccnc1,120837.78357570841,3.917797249218579
578,O=C(/N=N/C(=O)Nc1ccc(F)cc1F)NCc1ccncc1,104425.39410093622,3.9811938770344577
579,CCOC(=O)/N=N/C(=O)Nc1ccccc1,77797.26602054099,4.109035664874779
581,COC(=O)/N=N/C(=O)Nc1ccc(OC)cc1,60367.17745505133,4.219199129668358
582,O=C(/N=N/c1ccccn1)Nc1ccccc1,119829.03036169714,3.9214379549136105
583,O=C(/N=N/c1c(F)c(F)c(F)c(F)c1F)Nc1ccccc1,77061.93825527203,4.113160071848025
586,COc1ccc(/N=N/C(=O)Nc2ccccc2)cc1,47281.972132232826,4.32530441731538
587,O=C(/N=N/c1ccc(F)cc1)Nc1ccccc1,185659.48997085192,3.7312828469407093
588,O=C(/N=N/c1ccc(Cl)cc1)Nc1ccccc1,59916.20972213665,4.222455667752275
590,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,5000.0,5.301029995663981
592,N[C@@H]1CONC1=O,12470.0,4.904133546521457
593,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,70.0,7.154901959985743
594,O=[N+]([O-])c1ccc2nc3c(c(-c4ccccc4)c2c1)CCCCC3,61930.0,4.208098919990428
595,O=[N+]([O-])c1ccc2nc3c(c(-c4ccccc4)c2c1)CCCC3,44350.0,4.353106375832255
596,Clc1ccc2nc3c(c(-c4ccccc4)c2c1)CCC3,73410.0,4.134244775928549
597,CCOC(=O)c1cc(C(=O)c2ccccc2)n2ccc(-c3cc[n+](CC(=O)c4ccc(OC)cc4)cc3)cc12.[Br-],6472.26517604394,5.188943697493841
598,CCOC(=O)c1cc(C#N)n2ccc(-c3ccncc3)cc12,114482.85331777146,3.9412595549582665
604,CNc1ncnc2c1c(I)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,99900.0,4.000434511774018
605,CSc1ncnc2c1c(-c1ccsc1)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,98600.0,4.006123085058789
606,CSc1ncnc2c1ccn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,96800.0,4.014124642691606
607,CNc1ncnc2c1ccn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,87100.0,4.059981844992337
608,CSc1ncnc2c1c(I)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,87100.0,4.059981844992337
609,Nc1nc(N)c2c(-c3ccco3)cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,84000.0,4.075720713938118
610,Cc1nc(N)c2c(-c3cccs3)cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,82700.0,4.082494490447453
611,COc1ncnc2c1c(-c1cc3ccccc3o1)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,73500.0,4.133712660915805
612,Nc1nc(N)c2c(-c3ccoc3)cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,71500.0,4.145693958198919
613,Cc1ncnc2c1c(I)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,51400.0,4.289036881004725
614,C#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(C)c12,42900.0,4.367542707815276
615,Cc1ncnc2c1c(-c1ccco1)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,38900.0,4.410050398674292
616,Cc1ncnc2c1c(-c1ccccc1)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,26500.0,4.576754126063192
617,Nc1nc(N)c2c(-c3cc4ccccc4o3)cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,24600.0,4.609064892896621
618,Cc1ncnc2c1c(Br)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,20800.0,4.681936665037238
619,Cc1ncnc2c1c(-c1ccsc1)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,18500.0,4.732828271596986
620,Nc1ncnc2c1c(-c1ccco1)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,17400.0,4.7594507517174005
621,Cc1ncnc2c1c(-c1cccs1)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,14000.0,4.853871964321762
622,Cc1ncnc2c1c(-c1ccoc1)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,9300.0,5.031517051446065
623,Nc1nc(N)c2c(-c3ccccc3)cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,8530.0,5.069050968832477
624,Nc1ncnc2c1c(-c1cccs1)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,4730.0,5.325138859262188
625,Nc1nc(N)c2c(-c3cccs3)cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,2440.0,5.61261017366127
626,Cc1ncnc2c1c(-c1cc3ccccc3o1)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,2100.0,5.6777807052660805
627,Cc1ncnc2c1ccn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,300.0,6.522878745280337
628,OC[C@H]1O[C@@H](n2cc(Cl)c3c(-c4ccsc4)ncnc32)[C@H](O)[C@@H]1O,99570.0,4.001871492871733
629,OC[C@H]1O[C@@H](n2ccc3c(-c4cc[nH]c4)ncnc32)[C@H](O)[C@@H]1O,98230.0,4.007755855953229
630,OC[C@H]1O[C@@H](n2cc(Cl)c3c(-c4ccoc4)ncnc32)[C@H](O)[C@@H]1O,97100.0,4.012780770091995
631,OC[C@H]1O[C@@H](n2cc(Cl)c3c(-c4cccs4)ncnc32)[C@H](O)[C@@H]1O,96380.0,4.016013078034811
632,OC[C@H]1O[C@@H](n2ccc3c(-c4ccc(F)cc4)ncnc32)[C@H](O)[C@@H]1O,93820.0,4.027704571388861
633,CCCCCCCCCCCCCCCCCCOP(=O)(O)OC[C@H]1O[C@@H](n2ccc3c(-c4cc5ccccc5o4)ncnc32)[C@H](O)[C@@H]1O,93390.0,4.029699624597822
634,OC[C@H]1O[C@@H](n2cc(F)c3c(-c4ccoc4)ncnc32)[C@H](O)[C@@H]1O,91190.0,4.040052784291501
635,OC[C@H]1O[C@@H](n2ccc3c(-c4ccn[nH]4)ncnc32)[C@H](O)[C@@H]1O,91100.0,4.040481623027001
636,OC[C@H]1O[C@@H](n2cc(Cl)c3c(-c4ccc(F)cc4)ncnc32)[C@H](O)[C@@H]1O,89630.0,4.047546603576967
637,OC[C@H]1O[C@@H](n2cc(Cl)c3c(-c4ccco4)ncnc32)[C@H](O)[C@@H]1O,89230.0,4.049489107014003
638,CCc1ncnc2c1ccn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,88840.0,4.051391450123564
639,OC[C@H]1O[C@@H](n2ccc3c(-c4ccoc4)ncnc32)[C@H](O)[C@@H]1O,83670.0,4.077430231014287
640,CCCCCCCCCCCCCCCCCCOP(=O)(O)OC[C@H]1O[C@@H](n2ccc3c(-c4ccsc4)ncnc32)[C@H](O)[C@@H]1O,82780.0,4.082074577935259
641,OC[C@H]1O[C@@H](n2ccc3c(-c4ccsc4)ncnc32)[C@H](O)[C@@H]1O,81000.0,4.0915149811213505
642,OC[C@H]1O[C@@H](n2ccc3c(-c4nccs4)ncnc32)[C@H](O)[C@@H]1O,80530.0,4.094042300907573
643,OC[C@H]1O[C@@H](n2ccc3c(-c4ccccc4)ncnc32)[C@H](O)[C@@H]1O,75160.0,4.124013228571512
644,OC[C@H]1O[C@@H](n2cc(F)c3c(-c4ccccc4)ncnc32)[C@H](O)[C@@H]1O,74810.0,4.126040345256647
645,OC[C@H]1O[C@@H](n2cc(F)c3c(-c4ccco4)ncnc32)[C@H](O)[C@@H]1O,73200.0,4.135488918941608
646,OC[C@H]1O[C@@H](n2cc(F)c3c(-c4nccs4)ncnc32)[C@H](O)[C@@H]1O,68990.0,4.161213855053405
647,COc1ccc(-c2ncnc3c2ccn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1,56880.0,4.24504041227829
648,CCCCCCCCCCCCCCCCCCOP(=O)(O)OC[C@H]1O[C@@H](n2ccc3c(-c4ccoc4)ncnc32)[C@H](O)[C@@H]1O,56560.0,4.247490599211157
649,OC[C@H]1O[C@@H](n2ccc3c(-c4ccc[nH]4)ncnc32)[C@H](O)[C@@H]1O,56440.0,4.24841299491769
650,OC[C@H]1O[C@@H](n2cc(F)c3c(-c4ccc[nH]4)ncnc32)[C@H](O)[C@@H]1O,45780.0,4.339324211661475
651,OC[C@H]1O[C@@H](n2ccc3c(-c4ccccn4)ncnc32)[C@H](O)[C@@H]1O,38220.0,4.417709317281006
652,OCc1ncnc2c1ccn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,32610.0,4.486649201194043
653,OC[C@H]1O[C@@H](n2ccc3c(-c4c[nH]cn4)ncnc32)[C@H](O)[C@@H]1O,15550.0,4.808269606637143
654,OC[C@H]1O[C@@H](n2cc(F)c3c(-c4c[nH]cn4)ncnc32)[C@H](O)[C@@H]1O,11730.0,4.930701987884471
656,Fc1c(/N=N/Nc2cccc(C(F)(F)F)c2F)cccc1C(F)(F)F,6880.0,5.162411561764489
657,O=[N+]([O-])c1ccc(/N=N/Nc2ccc([N+](=O)[O-])cc2F)c(F)c1,1580.0,5.801342913045577
658,Fc1ccc(C(F)(F)F)cc1/N=N/Nc1cc(C(F)(F)F)ccc1F,58940.0,4.2295898684860935
659,N#Cc1c(F)cccc1/N=N/Nc1cccc(F)c1C#N,62340.0,4.205233202059179
660,Fc1ccc(/N=N/Nc2ccc(F)cc2C(F)(F)F)c(C(F)(F)F)c1,85510.0,4.067983093565799
661,N#Cc1cc(F)ccc1/N=N/Nc1ccc(F)cc1C#N,15510.0,4.809388202186395
662,Fc1ccc(/N=N/Nc2ccc(F)c(C(F)(F)F)c2)cc1C(F)(F)F,6250.0,5.204119982655925
663,O=[N+]([O-])c1cc(/N=N/Nc2ccc(Nc3ccc(F)c([N+](=O)[O-])c3)c([N+](=O)[O-])c2)ccc1F,95660.0,4.019269623464055
664,O=[N+]([O-])c1ccc(/N=N/Nc2ccc([N+](=O)[O-])cc2C(F)(F)F)c(C(F)(F)F)c1,30.0,7.522878745280337
665,FC(F)(F)c1cc(Cl)ccc1/N=N/Nc1ccc(Cl)cc1C(F)(F)F,92960.0,4.031703884953744
666,N#Cc1ccc(/N=N/Nc2ccc(C#N)c(C(F)(F)F)c2)cc1C(F)(F)F,1970.0,5.705533773838407
667,O=[N+]([O-])c1ccc(/N=N/Nc2ccc([N+](=O)[O-])c(C(F)(F)F)c2)cc1C(F)(F)F,570.0,6.2441251443275085
668,FC(F)(F)c1cc(/N=N/Nc2ccc(Cl)c(C(F)(F)F)c2)ccc1Cl,3260.0,5.486782399932061
669,N#Cc1ccc(C(F)(F)F)cc1N=NNc1cc(C(F)(F)F)ccc1C#N,4570.0,5.34008379993015
670,FC(F)(F)c1ccc(Cl)c(N=NNc2cc(C(F)(F)F)ccc2Cl)c1,97480.0,4.011084479487313
671,Clc1ccc(/N=N/Nc2ccc(Cl)c(Cl)c2)cc1Cl,6810.0,5.166852888087215
672,CC(=O)N(/N=N/c1ccc([N+](=O)[O-])cc1F)c1ccc([N+](=O)[O-])cc1F,2820.0,5.549750891680639
673,CC(=O)N(/N=N/c1ccc([N+](=O)[O-])cc1Br)c1ccc([N+](=O)[O-])cc1Br,60.0,7.221848749616356
674,COc1ccc(/C=C/C(=O)N(/N=N/c2ccc(Cl)cc2C(F)(F)F)c2ccc(Cl)cc2C(F)(F)F)c(OC)c1,83130.0,4.080242219498106
675,COc1ccc(/C=C/C(=O)N(/N=N/c2ccc(Cl)c(C(F)(F)F)c2)c2ccc(Cl)c(C(F)(F)F)c2)c(OC)c1,52020.0,4.283829652140146
676,COc1cc(/C=C/C(=O)N(/N=N/c2ccc(Cl)c(C(F)(F)F)c2)c2ccc(Cl)c(C(F)(F)F)c2)cc(OC)c1,71280.0,4.147032308971181
677,COc1ccc(/C=C/C(=O)N(/N=N/c2cc(C(F)(F)F)ccc2Cl)c2cc(C(F)(F)F)ccc2Cl)c(OC)c1,72330.0,4.140681534902884
678,COc1cc(/C=C/C(=O)N(/N=N/c2ccc([N+](=O)[O-])cc2Cl)c2ccc([N+](=O)[O-])cc2Cl)ccc1OC(C)=O,1690.0,5.772113295386326
679,COc1cc(/C=C/C(=O)N(/N=N/c2ccc([N+](=O)[O-])cc2Br)c2ccc([N+](=O)[O-])cc2Br)ccc1OC(C)=O,1450.0,5.838631997765025
681,CCCCCCCCCCC[C@H](O)[C@H](C)N,19400.0,4.7121982700697735
682,CCCCCCCCCCC[C@@H]1OC(=O)N[C@H]1C,114000.0,3.9430951486635273
683,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,12500.0,4.903089986991944
684,O=C(NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)Nc1cccc(F)c1,3801.89,5.420000452721523
685,CCCCCCCCCCC(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,26915.35,4.569999968362492
686,C=CCCCCCCCCC(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,12882.5,4.889999848866887
687,CCCCCCCCCCCCCC(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,3019.95,5.5200002474083645
688,O=C(NNC(=O)c1c(F)c(F)c(F)c(F)c1F)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,1659.59,5.779999190713337
689,O=C(NNC(=O)c1cccs1)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,147910.84,3.8299999965259595
690,O=C(NNC(=O)N1CCOCC1)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,467735.14,3.3300000011951703
691,O=C(NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)c1ccccc1,107151.93,3.9700000021228394
692,O=C(NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)c1cccc(C(F)(F)F)c1,5754.4,5.2399999527072705
693,O=C(NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)c1ccncc1,11481.54,4.939999856829448
694,O=C(NNC(=O)c1cccc2ccccc12)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,4466.84,5.349999603463148
695,O=C(NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)c1cccnc1,5128.61,5.290000325166601
696,O=C(NNC(=O)C12CC3CC(CC(C3)C1)C2)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,1949.84,5.710001024518514
697,O=C(NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)c1ccc2ccccc2c1,4677.35,5.330000131185909
699,O=C(NNC(=S)Nc1ccccc1)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,100000.0,4.0
700,O=C(NNC(=S)Nc1cccc2ccccc12)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,15848.93,4.800000052738446
701,O=C(NNC(=S)Nc1cccc(Cl)c1Cl)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,4168.69,5.380000399499541
702,COc1ccc(OC)c(NC(=S)NNC(=O)c2cc(C34CC5CC(CC(C5)C3)C4)c3ccccc3n2)c1,2818.38,5.550000451689026
703,O=C(NNC(=S)Nc1cc(Cl)ccc1Cl)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,15848.93,4.800000052738446
704,Cc1ccc(NC(=S)NNC(=O)c2cc(C34CC5CC(CC(C5)C3)C4)c3ccccc3n2)cc1,45708.82,4.339999990132752
705,Cc1cccc(C)c1NC(=S)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,12302.69,4.909999919094989
706,CCc1ccccc1NC(=S)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,1584.89,5.800000874803203
707,O=C(NNC(=S)Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,489.78,6.309998953116936
708,COc1ccc(C)cc1NC(=S)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,91201.08,4.040000018741066
709,O=C(NNC(=S)Nc1ccc([N+](=O)[O-])cc1)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,794.33,6.0999990348465305
710,CCNC(=S)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5888.44,5.229999745811777
711,C=CCNC(=S)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,4073.8,5.390000296157769
712,CC(C)(C)NC(=S)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,1584.89,5.800000874803203
713,O=C(NNC(=S)NCCc1ccccc1)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,14454.4,4.8399999311187
714,O=C(NNC(=S)Nc1ccccc1C(F)(F)F)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,2884.03,5.540000226349733
715,O=C(NNC(=S)Nc1ccc(OC(F)(F)F)cc1)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,1445.44,5.8399999311187
716,COc1cc(NC(=S)NNC(=O)c2cc(C34CC5CC(CC(C5)C3)C4)c3ccccc3n2)cc(OC)c1OC,14454.4,4.8399999311187
717,CCCCCNC(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,11748.98,4.9299998354858525
718,O=C(NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)NC12CC3CC(CC(C3)C1)C2,24547.09,4.609999985082743
719,COc1cc(NC(=O)NNC(=O)c2cc(C34CC5CC(CC(C5)C3)C4)c3ccccc3n2)cc(OC)c1OC,41686.94,4.379999982779397
720,O=C(NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)Nc1ccc(OC(F)(F)F)cc1,426.58,6.369999510099088
721,CC(C)(C)c1ccc(NC(=O)NNC(=O)c2cc(C34CC5CC(CC(C5)C3)C4)c3ccccc3n2)cc1,22387.21,4.65000002688118
722,CCCCCCCCCCCCCCCCNC(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,56234.13,4.25000001945443
723,O=C(NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)NC1CCCC1,2754.23,5.559999795538785
724,CCc1cccc(CC)c1NC(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,33884.42,4.469999943783888
725,O=C(NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)NC1CCCCCCCCCCC1,1778.28,5.749999855918706
726,CCCCOc1ccc(NC(=O)NNC(=O)c2cc(C34CC5CC(CC(C5)C3)C4)c3ccccc3n2)cc1,7762.47,5.110000065251387
727,O=C(NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)Nc1ccc(F)cc1,6456.54,5.190000154058473
728,COc1ccc(NC(=O)NNC(=O)c2cc(C34CC5CC(CC(C5)C3)C4)c3ccccc3n2)cc1,3715.35,5.430000267796054
729,Cc1cc(C)c(NC(=O)NNC(=O)c2cc(C34CC5CC(CC(C5)C3)C4)c3ccccc3n2)c(C)c1,3890.45,5.410000161858408
730,CCCCCCNC(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,15848.93,4.800000052738446
732,CC1=C[C@H]2C[C@@H](C)CC[C@@H]2[C@@](C)(C(=O)C2=C(O)[C@@H](CO)NC2=O)[C@H]1/C=C/C=C/C[C@@H](C)O,56400.0,4.248720896016658
733,CC1=C[C@@H]2C[C@@H](C)CC[C@@H]2[C@@](C)(C(=O)C2=C(O)[C@@H](CO)NC2=O)[C@@H]1/C=C/C=C/C[C@@H](C)O,112900.0,3.947306058075032
734,CC1=C[C@H]2C[C@@H](C)CC[C@@H]2[C@@](C)(C(=O)C2=C(O)[C@@H](CO)N(C)C2=O)[C@H]1/C=C/C=C/C[C@@H](C)O,26300.0,4.580044251510242
739,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,17330.378916356167,4.761191941643638
741,O=C(CCCc1ccccc1)N(O)CCCP(=O)(O)O,17800.0,4.749579997691106
746,Cc1ccc2oc(=N)c(-n3cc(CN(C4=CC(=O)c5ccccc5C4=O)c4ccccc4)nn3)cc2c1,18570.0,4.73118809626022
747,N=c1oc2ccc(Cl)cc2cc1-n1cc(CN(C2=CC(=O)c3ccccc3C2=O)c2ccc(F)cc2)nn1,3180.0,5.497572880015567
748,Cc1ccc(N(Cc2cn(-c3cc4cc(Br)ccc4oc3=N)nn2)C2=CC(=O)c3ccccc3C2=O)cc1,21870.0,4.660151216962363
749,Cc1ccc(N(Cc2cn(-c3cc4ccccc4oc3=N)nn2)C2=CC(=O)c3ccccc3C2=O)c(C)c1,21580.0,4.665948559653108
750,N=c1oc2ccccc2cc1-n1cc(CN(C2=CC(=O)c3ccccc3C2=O)c2ccccc2Cl)nn1,27200.0,4.565431095965801
751,COc1cccc(N(Cc2cn(-c3cc4ccccc4oc3=N)nn2)C2=CC(=O)c3ccccc3C2=O)c1,18570.0,4.73118809626022
752,N=c1oc2ccccc2cc1-n1cc(CN(C2=CC(=O)c3ccccc3C2=O)c2ccc(F)cc2)nn1,8570.0,5.0670191780768015
753,Cc1ccc(N(Cc2cn(-c3cc4ccccc4oc3=N)nn2)C2=CC(=O)c3ccccc3C2=O)cc1,23870.0,4.6221475809932455
754,O=C1C=C(N(Cc2cn(C3=CC(=O)c4ccccc4C3=O)nn2)c2ccc(Cl)cc2)C(=O)c2ccccc21,7200.0,5.142667503568732
755,O=C1C=C(N(Cc2cn(C3=CC(=O)c4ccccc4C3=O)nn2)c2ccc(Br)cc2)C(=O)c2ccccc21,19200.0,4.716698771296451
756,Cc1ccc(N(Cc2cn(C3=CC(=O)c4ccccc4C3=O)nn2)C2=CC(=O)c3ccccc3C2=O)cc1,28570.0,4.544089759617257
757,O=C(Cn1cc(CN(C2=CC(=O)c3ccccc3C2=O)c2ccc(Cl)cc2Cl)nn1)c1ccccc1,13280.0,4.876801924968001
758,Cc1ccccc1N(Cc1cn(CC(=O)c2ccccc2)nn1)C1=CC(=O)c2ccccc2C1=O,19110.0,4.7187393129449875
759,Cc1ccc(N(Cc2cn(CC(=O)c3ccccc3)nn2)C2=CC(=O)c3ccccc3C2=O)cc1,14000.0,4.853871964321762
760,O=C1C=C(N(Cc2cn(Cc3ccccc3)nn2)c2ccc(Cl)cc2Cl)C(=O)c2ccccc21,5380.0,5.269217724333611
761,O=C1C=C(N(Cc2cn(Cc3ccccc3)nn2)c2ccccc2Cl)C(=O)c2ccccc21,15300.0,4.815308569182401
762,COc1cccc(N(Cc2cn(Cc3ccccc3)nn2)C2=CC(=O)c3ccccc3C2=O)c1,24950.0,4.602929450040591
763,O=C1C=C(N(Cc2cn(Cc3ccccc3)nn2)c2ccc(C(F)(F)F)cc2)C(=O)c2ccccc21,1870.0,5.728158393463501
